start_sum,average_st,end_sum_1,GWBH,QXMC,Count_sport,Count_health,Count_entertainment,Count_life services,Count_business housing,Count_car,Count_tourist attrctions,Count_science_education_culture,Count_hotel,Count_financial,Count_transpoitation,Count_shopping,Count_company,Count_restaurant,Ar_uv,Ar_all,Count_bus,Count_subway,road_Le_1,road_Le_2,road_Le_3,road_Le_4,sum_road,Sum_grid_c,ave_price
0,0,0,179512,Longgang,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.19E-05,1,0,0,0,0,0,0,84.81180716,0
0,0,0,179517,Longgang,0,4,2,15,8,2,0,7,5,3,4,20,16,22,0,2.19E-05,0,0,0,0,0,0,0,670.1353791,0
0,0,0,179520,Longgang,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,2.19E-05,0,0,0,0,0,0,0,30.48897552,0
0,0,0,179527,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,179528,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,179529,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,180215,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,180249,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,930.8550262,0
0,0,0,180253,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1706.123348,0
0,0,0,180288,Luohu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,350.5866749,0
0,0,0,180290,Yantian,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,222.1439822,0
0,0,0,180291,Yantian,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,411.4708424,0
0,0,0,180292,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,529.7245665,0
0,0,0,180293,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,496.5660448,0
0,0,0,180294,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,570.5473766,0
0,0,0,180296,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,942.7129984,0
0,0,0,180297,Yantian,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,823.7385807,0
0,0,0,180298,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1932.99803,0
0,0,0,180302,Yantian,0,0,0,2,1,2,0,0,0,0,4,0,5,0,0,2.19E-05,0,0,0,0,0,0,0,228.5334892,0
0,0,0,180304,Yantian,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,180306,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,180307,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,180309,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,180310,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,180338,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,43.61803865,0
0,0,0,180339,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,165.8215462,0
0,0,0,180341,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,1,0,0,0,0,0,0,238.7994466,0
0,0,0,180343,Longgang,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,124.7721698,0
0,0,0,180344,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,64.94541347,0
0,0,0,180345,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,87.80982757,0
0,0,0,180346,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,198.3019419,0
0,0,0,180347,Longgang,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,251.997273,0
0,0,0,180350,Longgang,0,0,0,0,0,2,0,1,0,0,1,1,6,0,0,2.19E-05,0,0,0,0,0,0,0,439.6501861,0
0,0,0,181047,Baoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,181077,Nanshan,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,935.7935047,0
0,0,0,181080,Nanshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,402.552475,0
0,0,0,181081,Futian,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,459.2573352,0
0,0,0,181084,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,797.0697289,0
0,0,0,181113,Luohu,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1663.63954,0
0,0,0,181119,Luohu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,158.7404218,0
0,0,0,181121,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,92.7378509,0
0,0,0,181123,Yantian,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2.19E-05,0,0,0,0,0,0,0,170.9699066,0
0,0,0,181125,Yantian,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,2.19E-05,0,0,0,0,0,0,0,204.1956453,0
0,0,0,181126,Yantian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.19E-05,0,0,0,0,0,0,0,227.9442949,0
0,0,0,181127,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,311.4115992,0
0,0,0,181128,Yantian,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,401.68646,0
0,0,0,181129,Yantian,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,524.2035856,0
0,0,0,181131,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,2156.167625,0
0,0,0,181137,Yantian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,181140,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,181141,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,181142,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,181143,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,181170,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,56.113626,0
0,0,0,181172,Longgang,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,215.6244893,0
0,0,0,181174,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,156.5339215,0
0,0,0,181176,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,111.5900157,0
0,0,0,181177,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,197.2349606,0
0,0,0,181178,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,233.3243194,0
0,0,0,181179,Longgang,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,384.2205992,0
0,0,0,181181,Longgang,0,0,0,1,1,4,1,0,0,0,1,1,0,2,0,2.19E-05,0,0,0,0,0,0,0,407.6883688,0
0,0,0,181183,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,1,0,0,0,0,0,0,61.12121987,0
0,0,0,181907,Nanshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,960.3722973,0
0,0,0,181909,Nanshan,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.19E-05,0,0,0,0,0,0,0,495.776721,0
0,0,0,181911,Nanshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,402.0493212,0
0,0,0,181912,Nanshan,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.19E-05,0,0,0,0,0,0,0,351.4490423,0
0,0,0,181913,Futian,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,357.2919393,0
0,0,0,181915,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,448.449913,0
0,0,0,181917,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,378.0855007,0
0,0,0,181919,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,955.5383148,0
0,0,0,181922,Futian,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1618.924908,0
0,0,0,181930,Luohu,0,0,0,1,3,0,2,0,0,0,5,1,2,0,0,2.19E-05,0,0,0,0,0,0,0,2336.964981,0
0,0,0,181944,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,159.5555878,0
0,0,0,181945,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,475.4154816,0
0,0,0,181946,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,848.1187668,0
0,0,0,181950,Luohu,0,0,0,0,0,0,7,2,0,0,2,0,0,3,0,2.19E-05,0,0,0,0,0,0,0,292.5560904,0
0,0,0,181952,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,226.8379807,0
0,0,0,181954,Luohu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.19E-05,0,0,0,0,0,0,0,121.4031036,0
0,0,0,181957,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,75.07996893,0
0,0,0,181958,Yantian,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2.19E-05,0,0,0,0,0,0,0,104.688952,0
0,0,0,181959,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,193.6162696,0
0,0,0,181962,Yantian,1,0,0,2,1,0,0,0,0,0,2,0,5,0,0,2.19E-05,0,0,0,0,0,0,0,1228.996083,0
0,0,0,181970,Yantian,0,0,1,1,0,0,0,0,1,0,2,3,1,3,0,2.19E-05,0,0,0,0,0,0,0,0,0
0,0,0,181973,Yantian,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,8.181171894,0
0,0,0,181975,Yantian,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,5.922298431,0
0,0,0,182003,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,161.1078416,0
0,0,0,182005,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,126.1583855,0
0,0,0,182007,Longgang,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,114.3145175,0
0,0,0,182010,Longgang,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.19E-05,0,0,0,0,0,0,0,313.1577852,0
0,0,0,182012,Longgang,1,1,2,18,4,1,2,3,3,0,8,22,10,7,0,2.19E-05,2,0,0,0,0,0,0,328.3129078,0
0,0,0,182014,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,171.499157,0
0,0,0,182016,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,1,0,0,0,0,0,0,38.35080206,0
0,0,0,182743,Nanshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,885.7018938,0
0,0,0,182744,Nanshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,560.7879057,0
0,0,0,182745,Nanshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,404.0479155,0
0,0,0,182746,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,334.330883,0
0,0,0,182748,Futian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,233.5537925,0
0,0,0,182749,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,289.9620719,0
0,0,0,182750,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,352.3119698,0
0,0,0,182751,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,542.1180592,0
0,0,0,182752,Futian,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,616.2057276,0
0,0,0,182753,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,597.0954409,0
0,0,0,182757,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1845.073961,0
0,0,0,182761,Luohu,1,0,0,3,6,0,0,0,1,1,5,0,2,0,0,2.19E-05,1,0,0,0,0,0,0,1700.393085,0
0,0,0,182777,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,234.2834816,0
0,0,0,182781,Luohu,0,0,1,5,0,0,9,1,0,0,0,2,0,1,0,2.19E-05,0,0,0,0,0,0,0,416.5280576,0
0,0,0,182783,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,391.1536493,0
0,0,0,182785,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.19E-05,0,0,0,0,0,0,0,313.0769062,0
0,0,0,182788,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,74.5959903,0
0,0,0,182790,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,101.7207992,0
0,0,0,182792,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,242.1591749,0
0,0,0,182801,Yantian,1,9,0,27,11,8,3,5,1,2,25,38,8,16,0,2.19E-05,0,0,0,0,0,0,0,709.1864929,0
0,0,0,182804,Yantian,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2.19E-05,1,0,0,0,0,0,0,130.0488021,0
0,0,0,182806,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,1,0,0,0,0,0,0,319.790349,0
0,0,0,182807,Yantian,0,0,1,2,2,0,4,0,1,0,2,1,0,0,0,2.19E-05,0,0,0,0,0,0,0,47.45831776,0
0,0,0,182834,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,66.58068013,0
0,0,0,182835,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,1,0,0,0,0,0,0,89.77621889,0
0,0,0,182836,Longgang,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,107.4556494,0
0,0,0,182838,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,124.8396311,0
0,0,0,182839,Longgang,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,150.9802537,0
0,0,0,182841,Longgang,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,589.9029584,0
0,0,0,182843,Longgang,1,4,0,36,6,6,0,13,3,1,12,124,25,51,0,2.19E-05,1,0,0,0,0,0,0,813.7119355,0
0,0,0,182845,Longgang,0,0,1,2,0,0,2,0,1,0,0,0,3,1,0,2.19E-05,0,0,0,0,0,0,0,175.8371699,0
0,0,0,182847,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,160.3841853,0
0,0,0,182849,Longgang,0,0,3,4,0,1,0,6,69,0,6,9,1,20,0,2.19E-05,0,0,0,0,0,0,0,69.80379915,0
0,0,0,182851,Longgang,0,0,0,1,0,0,0,0,9,0,1,1,0,4,0,2.19E-05,0,0,0,0,0,0,0,87.24708366,0
0,0,0,182852,Longgang,1,0,4,0,1,0,0,1,2,0,0,1,3,1,0,2.19E-05,0,0,0,0,0,0,0,444.6092196,0
0,0,0,182854,Longgang,0,0,0,1,2,0,0,0,2,0,1,1,0,0,0,2.19E-05,0,0,0,0,0,0,0,328.7245045,0
0,0,0,183543,Baoan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,2025.349026,0
0,0,0,183577,Nanshan,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.19E-05,0,0,0,0,0,0,0,504.1169443,0
0,0,0,183582,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,263.3110485,0
0,0,0,183584,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,493.0021281,0
0,0,0,183585,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,499.7745399,0
0,0,0,183586,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,981.8037395,0
0,0,0,183588,Futian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67E-07,2.19E-05,0,0,0,0,0,0,0,1169.17217,0
0,0,0,183589,Futian,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,934.8168411,0
0,0,0,183593,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,667.1339569,0
0,0,0,183608,Luohu,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,421.1737137,0
0,0,0,183609,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,708.2514248,0
0,0,0,183610,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,584.2547531,0
0,0,0,183611,Luohu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,576.3953781,0
0,0,0,183612,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,440.2074299,0
0,0,0,183613,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,462.9596181,0
0,0,0,183614,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,750.2368946,0
0,0,0,183616,Luohu,6,10,2,13,6,0,8,28,17,0,1,33,16,42,0,2.19E-05,0,0,0,0,0,0,0,1561.396664,0
0,0,0,183618,Luohu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,345.1959977,0
0,0,0,183619,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,101.8013961,0
0,0,0,183621,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,72.97850537,0
0,0,0,183622,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,87.43184185,0
0,0,0,183623,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,123.4057059,0
0,0,0,183635,Yantian,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,704.9439669,0
0,0,0,183637,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.19E-05,0,0,0,0,0,0,0,814.9787817,0
0,0,0,183639,Yantian,0,1,0,1,2,6,0,0,35,0,11,13,1,30,0,2.19E-05,0,0,0,0,0,0,0,92.52996826,0
0,0,0,183665,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,28.3053441,0
0,0,0,183666,Longgang,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,126.8916833,0
0,0,0,183667,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,119.641809,0
0,0,0,183668,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,116.5714936,0
0,0,0,183669,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,170.0495069,0
0,0,0,183671,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,265.0844498,0
0,0,0,183672,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,407.7598138,0
0,0,0,183674,Longgang,1,14,4,29,6,2,2,5,31,12,21,72,13,69,0,2.19E-05,1,0,0,0,0,0,0,1488.908463,0
0,0,0,183676,Longgang,3,6,1,13,7,1,2,19,1,3,15,36,12,18,0,2.19E-05,1,0,0,0,0,0,0,373.9523716,0
0,0,0,183678,Longgang,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,2.19E-05,0,0,0,0,0,0,0,200.3529191,0
0,0,0,183680,Longgang,0,0,1,0,1,0,0,0,3,0,2,4,3,1,0,2.19E-05,2,0,0,0,0,0,0,563.8080497,0
0,0,0,183682,Longgang,6,2,7,14,1,0,40,22,119,0,1,30,2,69,0,2.19E-05,1,0,0,0,0,0,0,145.0449901,0
0,0,0,183684,Longgang,0,0,2,1,0,8,9,5,6,0,5,2,6,2,0,2.19E-05,1,0,0,0,0,0,0,1755.489893,0
0,0,0,183687,Longgang,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.19E-05,0,0,0,0,0,0,0,560.5965805,0
0,0,0,183689,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,38.44252253,0
0,0,0,184415,Longhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,870.711606,0
0,0,0,184421,Longhua,1,0,0,2,4,2,0,1,1,0,5,1,1,0,0,2.19E-05,0,0,0,0,0,0,0,447.4443846,0
0,0,0,184422,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,280.1265183,0
0,0,0,184423,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,473.1944728,0
0,0,0,184425,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,825.3296738,0
0,0,0,184426,Luohu,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1194.04258,0
0,0,0,184427,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,913.0577688,0
0,0,0,184441,Luohu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,422.2765312,0
0,0,0,184443,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,1035.649645,0
0,0,0,184445,Luohu,0,0,0,1,0,0,0,1,0,0,0,2,1,3,0,2.19E-05,0,0,0,0,0,0,0,578.6663265,0
0,0,0,184447,Luohu,0,0,1,1,1,0,0,8,3,0,4,5,4,4,5.54E-06,2.19E-05,2,0,0,0,0,0,0,2617.70911,0
0,0,0,184449,Luohu,1,1,0,7,7,0,0,8,5,0,0,24,12,14,0,2.19E-05,0,0,0,0,0,0,0,758.4516528,0
0,0,0,184450,Luohu,0,0,1,0,0,0,0,1,1,0,1,4,1,1,0,2.19E-05,0,0,0,0,0,0,0,340.796463,0
0,0,0,184452,Luohu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,72.1473577,0
0,0,0,184453,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,82.11501718,0
0,0,0,184454,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,113.39961,0
0,0,0,184456,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,289.3003812,0
0,0,0,184468,Yantian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,500.7694759,0
0,0,0,184497,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,197.079771,0
0,0,0,184498,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,151.0761583,0
0,0,0,184500,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,120.788873,0
0,0,0,184502,Longgang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,163.3544133,0
